,job_title_short,salary_year_avg,salary_year_inflated
20982,Senior Data Engineer,165000.0,173250.0
21080,Data Analyst,100000.0,103000.0
21117,Data Scientist,152500.0,157075.0
21157,Data Scientist,125000.0,128750.0
21178,Data Scientist,97000.0,99910.0
21180,Data Analyst,100000.0,103000.0
21188,Data Scientist,77599.9609375,79927.959765625
21213,Data Scientist,125000.0,128750.0
21225,Senior Data Scientist,152700.0,160335.0
21233,Data Engineer,113769.5,117182.585
21264,Senior Data Engineer,147500.0,154875.0
21313,Data Engineer,122500.0,126175.0
21349,Senior Data Analyst,111175.0,116733.75
21354,Data Scientist,89100.0,91773.0
21361,Senior Data Scientist,140000.0,147000.0
21374,Data Analyst,92500.0,95275.0
21387,Senior Data Analyst,141241.0,148303.05000000002
21432,Senior Data Scientist,165000.0,173250.0
21458,Data Scientist,130000.0,133900.0
21465,Senior Data Scientist,115000.0,120750.0
21487,Data Analyst,38000.0,39140.0
21523,Data Analyst,111175.0,114510.25
21568,Data Scientist,132500.0,136475.0
21574,Data Scientist,70000.0,72100.0
21642,Software Engineer,267000.0,275010.0
21688,Business Analyst,110000.0,113300.0
21706,Senior Data Engineer,165000.0,173250.0
21789,Data Scientist,200000.0,206000.0
21836,Data Analyst,57500.0,59225.0
21862,Data Analyst,100700.0,103721.0
21900,Senior Data Scientist,57500.0,60375.0
22013,Senior Data Engineer,175500.0,184275.0
22019,Data Analyst,75000.0,77250.0
22043,Data Analyst,53014.0,54604.42
22055,Senior Data Scientist,130000.0,136500.0
22084,Senior Data Engineer,95000.0,99750.0
22093,Software Engineer,200000.0,206000.0
22113,Data Analyst,125000.0,128750.0
22128,Senior Data Scientist,202500.0,212625.0
22139,Data Scientist,125000.0,128750.0
22158,Senior Data Scientist,175000.0,183750.0
22170,Data Analyst,169311.0,174390.33000000002
22279,Data Analyst,57500.0,59225.0
22280,Senior Data Analyst,172118.5,180724.42500000002
22311,Data Engineer,110000.0,113300.0
22347,Senior Data Analyst,111175.0,116733.75
22356,Data Scientist,224500.0,231235.0
22377,Data Analyst,127500.0,131325.0
22397,Software Engineer,156500.0,161195.0
22404,Data Analyst,163500.0,168405.0
22422,Data Analyst,111175.0,114510.25
22423,Data Scientist,143304.0,147603.12
22464,Data Scientist,150000.0,154500.0
22497,Data Scientist,157500.0,162225.0
22588,Data Analyst,115000.0,118450.0
22619,Data Engineer,156500.0,161195.0
22620,Data Engineer,120000.0,123600.0
22635,Data Engineer,134241.0,138268.23
22642,Data Scientist,110000.0,113300.0
22643,Senior Data Analyst,120000.0,126000.0
22661,Data Scientist,105000.0,108150.0
22721,Data Analyst,72259.0,74426.77
22768,Data Scientist,183310.0,188809.30000000002
22783,Data Engineer,101000.0,104030.0
22797,Data Engineer,147500.0,151925.0
22850,Data Scientist,88128.0,90771.84
22893,Business Analyst,64800.0,66744.0
22957,Data Scientist,171500.0,176645.0
23028,Business Analyst,111175.0,114510.25
23057,Senior Data Scientist,146500.0,153825.0
23088,Senior Data Scientist,375000.0,393750.0
23097,Data Analyst,148138.5,152582.655
23104,Data Engineer,140000.0,144200.0
23202,Software Engineer,191000.0,196730.0
23229,Data Engineer,36000.0,37080.0
23271,Data Scientist,152500.0,157075.0
23284,Data Scientist,109500.0,112785.0
23324,Data Analyst,67897.0,69933.91
23455,Data Analyst,70000.0,72100.0
23461,Senior Data Engineer,200000.0,210000.0
23596,Data Scientist,147000.0,151410.0
23602,Senior Data Engineer,157500.0,165375.0
23650,Data Scientist,265000.0,272950.0
23705,Data Engineer,96773.0,99676.19
23713,Data Scientist,220000.0,226600.0
23761,Data Scientist,209000.0,215270.0
23766,Data Scientist,137500.0,141625.0
23882,Data Scientist,107000.0,110210.0
23897,Data Scientist,65000.0,66950.0
23968,Data Scientist,105000.0,108150.0
24011,Machine Learning Engineer,64800.0,66744.0
24054,Data Scientist,84668.0,87208.04000000001
24058,Data Engineer,135000.0,139050.0
24083,Software Engineer,90000.0,92700.0
24148,Data Analyst,65000.0,66950.0
24237,Senior Data Analyst,115000.0,120750.0
24306,Data Analyst,52500.0,54075.0
24377,Data Analyst,70000.0,72100.0
24395,Data Analyst,96000.0,98880.0
24398,Data Scientist,157500.0,162225.0
24433,Data Engineer,65000.0,66950.0
24492,Data Engineer,137500.0,141625.0
24586,Data Analyst,115000.0,118450.0
24595,Senior Data Scientist,138750.0,145687.5
24616,Data Scientist,84500.0,87035.0
24683,Senior Data Analyst,90000.0,94500.0
24745,Data Scientist,250000.0,257500.0
24795,Data Scientist,191000.0,196730.0
24830,Senior Data Engineer,147500.0,154875.0
24859,Data Analyst,50000.0,51500.0
24926,Data Scientist,281450.5,289894.015
25042,Data Analyst,79928.40625,82326.2584375
25063,Data Engineer,96773.0,99676.19
25079,Data Scientist,126000.0,129780.0
25101,Data Scientist,125000.0,128750.0
25181,Senior Data Engineer,89100.0,93555.0
25241,Senior Data Analyst,115000.0,120750.0
25252,Business Analyst,124500.0,128235.0
25280,Data Engineer,120000.0,123600.0
25299,Data Scientist,157500.0,162225.0
25327,Data Scientist,135500.0,139565.0
25411,Senior Data Analyst,125000.0,131250.0
25420,Data Scientist,165000.0,169950.0
25422,Data Analyst,57500.0,59225.0
25458,Data Scientist,81500.0,83945.0
25459,Machine Learning Engineer,89100.0,91773.0
25465,Data Analyst,42500.0,43775.0
25515,Data Analyst,175000.0,180250.0
25664,Business Analyst,82500.0,84975.0
25699,Data Analyst,127500.0,131325.0
25741,Data Scientist,100110.0,103113.3
25742,Data Scientist,140000.0,144200.0
25801,Senior Data Analyst,85000.0,89250.0
25810,Data Analyst,65000.0,66950.0
25881,Data Analyst,60000.0,61800.0
25906,Data Analyst,105000.0,108150.0
25961,Data Engineer,147500.0,151925.0
25962,Data Engineer,100000.0,103000.0
25994,Data Analyst,105000.0,108150.0
26008,Data Scientist,125000.0,128750.0
26078,Data Analyst,110000.0,113300.0
26105,Data Analyst,75000.0,77250.0
26106,Data Scientist,155000.0,159650.0
26117,Business Analyst,134040.0,138061.2
26138,Software Engineer,64800.0,66744.0
26175,Data Analyst,81311.5,83750.845
26221,Data Scientist,174720.0,179961.6
26297,Data Engineer,200000.0,206000.0
26330,Senior Data Scientist,157500.0,165375.0
26522,Data Analyst,111175.0,114510.25
26542,Data Analyst,95000.0,97850.0
26591,Business Analyst,90000.0,92700.0
26645,Senior Data Scientist,90000.0,94500.0
26781,Data Analyst,113500.0,116905.0
26796,Senior Data Scientist,171000.0,179550.0
26818,Data Analyst,54988.0,56637.64
26821,Data Scientist,75000.0,77250.0
26857,Senior Data Engineer,135000.0,141750.0
26860,Data Engineer,175000.0,180250.0
26936,Data Scientist,111450.0,114793.5
26960,Data Scientist,189000.0,194670.0
26978,Data Analyst,102500.0,105575.0
26999,Data Scientist,87761.0,90393.83
27026,Data Scientist,147000.0,151410.0
27077,Data Engineer,146000.0,150380.0
27105,Data Analyst,92050.0,94811.5
27150,Data Scientist,70000.0,72100.0
27212,Data Scientist,242500.0,249775.0
27221,Data Analyst,92550.0,95326.5
27239,Data Scientist,75000.0,77250.0
27305,Data Engineer,150000.0,154500.0
27320,Data Engineer,140000.0,144200.0
27326,Senior Data Scientist,175000.0,183750.0
27410,Data Scientist,79050.0,81421.5
27428,Data Analyst,102500.0,105575.0
27440,Data Scientist,157500.0,162225.0
27487,Data Analyst,165000.0,169950.0
27518,Data Analyst,103000.0,106090.0
27528,Data Scientist,136400.0,140492.0
27600,Data Scientist,157500.0,162225.0
27637,Data Engineer,147500.0,151925.0
27648,Machine Learning Engineer,225000.0,231750.0
27684,Data Scientist,110000.0,113300.0
27710,Data Analyst,70000.0,72100.0
27720,Data Analyst,70000.0,72100.0
27747,Data Scientist,100000.0,103000.0
27767,Senior Data Scientist,202000.0,212100.0
27887,Data Analyst,82500.0,84975.0
27892,Senior Data Analyst,175000.0,183750.0
28005,Data Scientist,87705.0,90336.15000000001
28119,Senior Data Scientist,57500.0,60375.0
28124,Data Analyst,88694.0,91354.82
28135,Data Scientist,138500.0,142655.0
28187,Data Engineer,89100.0,91773.0
28262,Senior Data Scientist,186000.0,195300.0
28274,Senior Data Scientist,155000.0,162750.0
28299,Data Scientist,165000.0,169950.0
28365,Data Analyst,90000.0,92700.0
28368,Data Engineer,147500.0,151925.0
28376,Data Scientist,135000.0,139050.0
28414,Data Scientist,93712.5,96523.875
28436,Software Engineer,64800.0,66744.0
28588,Data Analyst,110000.0,113300.0
28589,Senior Data Analyst,98500.0,103425.0
28603,Business Analyst,63000.0,64890.0
28712,Data Engineer,115000.0,118450.0
28728,Data Scientist,90000.0,92700.0
28754,Senior Data Scientist,157500.0,165375.0
28793,Data Analyst,65000.0,66950.0
28839,Data Analyst,83000.0,85490.0
28844,Data Scientist,200000.0,206000.0
28866,Senior Data Analyst,82000.0,86100.0
28878,Data Scientist,155000.0,159650.0
28918,Data Scientist,81500.0,83945.0
28997,Data Scientist,56700.0,58401.0
29070,Data Scientist,237500.0,244625.0
29125,Data Scientist,72000.0,74160.0
29149,Software Engineer,89100.0,91773.0
29157,Data Scientist,142500.0,146775.0
29172,Data Analyst,138615.0,142773.45
29216,Business Analyst,56700.0,58401.0
29269,Software Engineer,130500.0,134415.0
29271,Data Analyst,105000.0,108150.0
29327,Data Analyst,64272.5,66200.675
29413,Data Analyst,148500.0,152955.0
29423,Data Analyst,90000.0,92700.0
29450,Data Scientist,90000.0,92700.0
29523,Data Engineer,187500.0,193125.0
29535,Software Engineer,63000.0,64890.0
29583,Data Analyst,119250.0,122827.5
29663,Senior Data Analyst,130000.0,136500.0
29786,Data Analyst,110000.0,113300.0
29802,Data Scientist,105300.0,108459.0
29892,Data Engineer,75000.0,77250.0
29951,Software Engineer,150000.0,154500.0
29970,Data Scientist,88128.0,90771.84
30043,Data Analyst,110000.0,113300.0
30062,Data Engineer,130000.0,133900.0
30191,Data Analyst,127500.0,131325.0
30245,Data Engineer,90000.0,92700.0
30251,Senior Data Analyst,175000.0,183750.0
30265,Data Analyst,80850.0,83275.5
30287,Data Analyst,115000.0,118450.0
30301,Data Scientist,70700.0,72821.0
30314,Data Analyst,120000.0,123600.0
30341,Data Scientist,200000.0,206000.0
30372,Data Analyst,140000.0,144200.0
30380,Data Analyst,110000.0,113300.0
30384,Data Analyst,126765.0,130567.95
30417,Senior Data Scientist,167356.5,175724.325
30524,Data Analyst,240000.0,247200.0
30544,Data Analyst,115000.0,118450.0
30700,Business Analyst,38000.0,39140.0
30726,Senior Data Engineer,147500.0,154875.0
30808,Data Analyst,115000.0,118450.0
30816,Senior Data Analyst,90000.0,94500.0
30898,Data Analyst,89100.0,91773.0
30958,Business Analyst,63000.0,64890.0
30979,Data Engineer,147500.0,151925.0
30999,Data Scientist,157500.0,162225.0
31002,Data Analyst,115000.0,118450.0
31030,Data Engineer,89100.0,91773.0
31081,Data Scientist,115000.0,118450.0
31098,Data Scientist,146000.0,150380.0
31148,Data Analyst,115000.0,118450.0
31152,Data Analyst,179000.0,184370.0
31249,Data Engineer,87500.0,90125.0
31260,Data Scientist,157500.0,162225.0
31299,Software Engineer,80850.0,83275.5
31356,Data Engineer,131580.0,135527.4
31373,Senior Data Analyst,100000.0,105000.0
31466,Senior Data Analyst,160000.0,168000.0
31686,Data Analyst,77500.0,79825.0
31826,Senior Data Engineer,173500.0,182175.0
31911,Data Scientist,150000.0,154500.0
32032,Data Analyst,117500.0,121025.0
32043,Data Engineer,185000.0,190550.0
32073,Data Scientist,120000.0,123600.0
32094,Senior Data Scientist,87500.0,91875.0
32121,Data Scientist,158857.5,163623.225
32122,Data Scientist,102500.0,105575.0
32127,Data Analyst,222093.5,228756.305
32158,Business Analyst,80000.0,82400.0
32170,Data Analyst,105650.0,108819.5
32177,Data Analyst,111175.0,114510.25
32185,Data Analyst,125000.0,128750.0
32310,Data Scientist,122500.0,126175.0
32311,Data Analyst,110000.0,113300.0
32348,Data Analyst,77500.0,79825.0
32501,Data Analyst,62500.0,64375.0
32530,Senior Data Analyst,150000.0,157500.0
32560,Data Scientist,228222.0,235068.66
32590,Data Engineer,133500.0,137505.0
32628,Data Engineer,150000.0,154500.0
32654,Data Scientist,140998.0,145227.94
32769,Senior Data Scientist,115000.0,120750.0
32780,Senior Data Scientist,150000.0,157500.0
32797,Data Analyst,65000.0,66950.0
32824,Data Analyst,97500.0,100425.0
32890,Data Analyst,105000.0,108150.0
32976,Data Engineer,150575.0,155092.25
32981,Senior Data Scientist,252844.0,265486.2
32992,Data Scientist,87500.0,90125.0
33164,Data Scientist,281450.5,289894.015
33182,Data Analyst,115000.0,118450.0
33306,Data Engineer,140000.0,144200.0
33317,Data Analyst,56700.0,58401.0
33362,Data Analyst,127500.0,131325.0
33443,Data Scientist,107500.0,110725.0
33490,Senior Data Engineer,140000.0,147000.0
33518,Data Scientist,69962.5,72061.375
33544,Data Scientist,145000.0,149350.0
33582,Senior Data Scientist,160000.0,168000.0
33592,Data Engineer,124000.0,127720.0
33604,Data Scientist,224500.0,231235.0
33609,Data Scientist,237500.0,244625.0
33645,Data Scientist,138000.0,142140.0
33663,Senior Data Scientist,86400.0,90720.0
33697,Data Analyst,79200.0,81576.0
33704,Senior Data Scientist,170000.0,178500.0
33760,Senior Data Scientist,162500.0,170625.0
33889,Data Scientist,175000.0,180250.0
33899,Data Analyst,130000.0,133900.0
33926,Data Analyst,63579.0,65486.37
34076,Data Scientist,131513.0,135458.39
34083,Data Analyst,75000.0,77250.0
34128,Data Scientist,157500.0,162225.0
34240,Senior Data Analyst,111175.0,116733.75
34299,Data Engineer,110000.0,113300.0
34300,Data Scientist,123750.0,127462.5
34344,Data Scientist,82500.0,84975.0
34354,Data Scientist,100547.203125,103563.61921875
34444,Data Scientist,85000.0,87550.0
34473,Data Analyst,90000.0,92700.0
34607,Data Analyst,110000.0,113300.0
34615,Data Scientist,92500.0,95275.0
34623,Software Engineer,145000.0,149350.0
34647,Data Analyst,145500.0,149865.0
34669,Data Scientist,115000.0,118450.0
34704,Senior Data Engineer,35000.0,36750.0
34862,Senior Data Scientist,79200.0,83160.0
34913,Business Analyst,145000.0,149350.0
34941,Senior Data Analyst,115000.0,120750.0
35024,Data Scientist,134749.0,138791.47
35107,Business Analyst,99150.0,102124.5
35230,Data Scientist,109500.0,112785.0
35232,Machine Learning Engineer,147500.0,151925.0
35300,Software Engineer,120000.0,123600.0
35301,Senior Data Analyst,126000.0,132300.0
35317,Senior Data Scientist,183000.0,192150.0
35430,Data Scientist,133250.0,137247.5
35491,Data Engineer,110000.0,113300.0
35530,Business Analyst,90000.0,92700.0
35597,Software Engineer,87500.0,90125.0
35631,Data Analyst,130000.0,133900.0
35707,Data Scientist,167500.0,172525.0
35758,Business Analyst,64800.0,66744.0
35793,Data Analyst,90000.0,92700.0
35798,Data Scientist,90000.0,92700.0
35874,Data Analyst,100000.0,103000.0
35885,Data Scientist,97000.0,99910.0
36013,Data Analyst,57500.0,59225.0
36052,Data Analyst,130000.0,133900.0
36096,Data Scientist,105000.0,108150.0
36117,Data Scientist,91000.0,93730.0
36121,Senior Data Scientist,165000.0,173250.0
36128,Senior Data Scientist,160000.0,168000.0
36161,Data Scientist,139000.0,143170.0
36171,Software Engineer,44418.5,45751.055
36314,Data Scientist,150000.0,154500.0
36337,Senior Data Scientist,203000.0,213150.0
36428,Data Scientist,107500.0,110725.0
36518,Data Scientist,90000.0,92700.0
36547,Business Analyst,153500.0,158105.0
36578,Data Analyst,93027.0,95817.81
36625,Data Engineer,82076.0,84538.28
36644,Data Analyst,85000.0,87550.0
36757,Senior Data Scientist,115000.0,120750.0
36800,Data Scientist,90670.0,93390.1
36801,Data Scientist,281450.5,289894.015
36864,Data Scientist,190000.0,195700.0
36909,Senior Data Engineer,175000.0,183750.0
36917,Data Analyst,52500.0,54075.0
37121,Data Scientist,157500.0,162225.0
37191,Senior Data Engineer,152500.0,160125.0
37202,Data Scientist,123750.0,127462.5
37244,Data Scientist,157500.0,162225.0
37292,Senior Data Scientist,150000.0,157500.0
37351,Business Analyst,82500.0,84975.0
37371,Senior Data Scientist,127500.0,133875.0
37462,Senior Data Scientist,167186.5,175545.825
37471,Data Scientist,130000.0,133900.0
37677,Data Analyst,105650.0,108819.5
37734,Business Analyst,93171.0,95966.13
37788,Senior Data Analyst,112500.0,118125.0
37802,Data Analyst,100000.0,103000.0
37861,Data Scientist,90000.0,92700.0
37887,Data Analyst,69963.5,72062.405
37924,Senior Data Analyst,155000.0,162750.0
37954,Data Scientist,115000.0,118450.0
37958,Data Scientist,113000.0,116390.0
38001,Business Analyst,100000.0,103000.0
38074,Data Scientist,132500.0,136475.0
38077,Data Scientist,125000.0,128750.0
38096,Data Engineer,98283.0,101231.49
38104,Senior Data Engineer,147500.0,154875.0
38170,Business Analyst,138775.0,142938.25
38307,Data Engineer,125000.0,128750.0
38393,Business Analyst,64800.0,66744.0
38437,Data Engineer,136000.0,140080.0
38475,Data Analyst,165000.0,169950.0
38617,Data Engineer,187500.0,193125.0
38678,Data Scientist,153500.0,158105.0
38711,Data Engineer,125000.0,128750.0
38723,Senior Data Engineer,175000.0,183750.0
38729,Data Scientist,112015.0,115375.45
38799,Senior Data Engineer,135000.0,141750.0
38832,Data Analyst,60500.0,62315.0
38892,Data Engineer,147500.0,151925.0
38957,Data Scientist,125000.0,128750.0
38976,Data Scientist,125000.0,128750.0
38979,Data Engineer,150000.0,154500.0
38991,Data Engineer,115000.0,118450.0
39035,Senior Data Analyst,134000.0,140700.0
39039,Senior Data Engineer,156596.0,164425.80000000002
39046,Data Engineer,175000.0,180250.0
39063,Senior Data Engineer,173500.0,182175.0
39071,Senior Data Engineer,117500.0,123375.0
39093,Data Engineer,150000.0,154500.0
39111,Machine Learning Engineer,64800.0,66744.0
39126,Machine Learning Engineer,164500.0,169435.0
39145,Data Analyst,100000.0,103000.0
39280,Business Analyst,82830.0,85314.90000000001
39293,Data Analyst,175000.0,180250.0
39310,Data Scientist,148000.0,152440.0
39311,Data Scientist,40000.0,41200.0
39331,Data Scientist,116393.0,119884.79000000001
39362,Senior Data Engineer,166000.0,174300.0
39387,Senior Data Engineer,173500.0,182175.0
39460,Senior Data Engineer,140000.0,147000.0
39499,Data Engineer,172500.0,177675.0
39516,Senior Data Scientist,200000.0,210000.0
39557,Data Scientist,200000.0,206000.0
39578,Data Engineer,125000.0,128750.0
39611,Senior Data Scientist,125000.0,131250.0
39655,Senior Data Scientist,210000.0,220500.0
39656,Data Analyst,138516.0,142671.48
39711,Data Analyst,72900.0,75087.0
39726,Data Analyst,74050.0,76271.5
39789,Senior Data Engineer,173293.5,181958.17500000002
39836,Data Engineer,115000.0,118450.0
39846,Data Engineer,170000.0,175100.0
39863,Data Engineer,115000.0,118450.0
39887,Data Analyst,90000.0,92700.0
39890,Data Engineer,125000.0,128750.0
39904,Data Scientist,145000.0,149350.0
40271,Data Engineer,115000.0,118450.0
40309,Data Engineer,90000.0,92700.0
40315,Machine Learning Engineer,145000.0,149350.0
40351,Data Engineer,115000.0,118450.0
40411,Senior Data Engineer,180000.0,189000.0
40428,Data Scientist,150000.0,154500.0
40481,Senior Data Analyst,140000.0,147000.0
40525,Data Analyst,111175.0,114510.25
40534,Data Scientist,100000.0,103000.0
40539,Data Engineer,123500.0,127205.0
40547,Data Engineer,175000.0,180250.0
